"variable","iso3c","year","value","indicator_sdg"
"ELEC_SUP_PC","ABW",2016,9.07225392228774,"47.0.0"
"ELEC_SUP_PC","ABW",2017,9.04290132506077,"47.0.0"
"ELEC_SUP_PC","ABW",2018,8.74407133193025,"47.0.0"
"ELEC_SUP_PC","ABW",2019,9.08772273898913,"47.0.0"
"ELEC_SUP_PC","ABW",2020,8.48735567970205,"47.0.0"
"ELEC_SUP_PC","ABW",2021,8.88345822718905,"47.0.0"
"ELEC_SUP_PC","ABW",2022,8.94157651555918,"47.0.0"
"ELEC_SUP_PC","ABW",2023,8.9494992542084,"47.0.0"
"ELEC_SUP_PC","ABW",2024,,"47.0.0"
"ELEC_SUP_PC","AFG",2010,0.096591408689175,"47.0.0"
"ELEC_SUP_PC","AFG",2011,0.125631616615512,"47.0.0"
"ELEC_SUP_PC","AFG",2012,0.132133360846392,"47.0.0"
"ELEC_SUP_PC","AFG",2013,0.144848460776789,"47.0.0"
"ELEC_SUP_PC","AFG",2014,0.152833620029785,"47.0.0"
"ELEC_SUP_PC","AFG",2015,0.14964930590081,"47.0.0"
"ELEC_SUP_PC","AFG",2016,0.16344092144542,"47.0.0"
"ELEC_SUP_PC","AFG",2017,0.16745526309485,"47.0.0"
"ELEC_SUP_PC","AFG",2018,0.168657796650952,"47.0.0"
"ELEC_SUP_PC","AFG",2019,0.17035554171015,"47.0.0"
"ELEC_SUP_PC","AFG",2020,0.166270789927733,"47.0.0"
"ELEC_SUP_PC","AFG",2021,0.165675293544476,"47.0.0"
"ELEC_SUP_PC","AFG",2022,0.162383391817835,"47.0.0"
"ELEC_SUP_PC","AFG",2023,0.168580636612523,"47.0.0"
"ELEC_SUP_PC","AFG",2024,,"47.0.0"
"ELEC_SUP_PC","AGO",2010,0.228076407528281,"47.0.0"
"ELEC_SUP_PC","AGO",2011,0.227595998274366,"47.0.0"
"ELEC_SUP_PC","AGO",2012,0.240334643053209,"47.0.0"
"ELEC_SUP_PC","AGO",2013,0.306241549025018,"47.0.0"
"ELEC_SUP_PC","AGO",2014,0.340417460197832,"47.0.0"
"ELEC_SUP_PC","AGO",2015,0.338236676035534,"47.0.0"
"ELEC_SUP_PC","AGO",2016,0.346262404880638,"47.0.0"
"ELEC_SUP_PC","AGO",2017,0.361251303504543,"47.0.0"
"ELEC_SUP_PC","AGO",2018,0.421464954242646,"47.0.0"
"ELEC_SUP_PC","AGO",2019,0.430054925259837,"47.0.0"
"ELEC_SUP_PC","AGO",2020,0.422535775470917,"47.0.0"
"ELEC_SUP_PC","AGO",2021,0.416576546063412,"47.0.0"
"ELEC_SUP_PC","AGO",2022,0.438764901804907,"47.0.0"
"ELEC_SUP_PC","AGO",2023,0.416707759742297,"47.0.0"
"ELEC_SUP_PC","AGO",2024,,"47.0.0"
"ELEC_SUP_PC","ALB",2010,2.31987877306211,"47.0.0"
"ELEC_SUP_PC","ALB",2011,2.46878245745154,"47.0.0"
"ELEC_SUP_PC","ALB",2012,2.49587285790672,"47.0.0"
"ELEC_SUP_PC","ALB",2013,3.19115977483626,"47.0.0"
"ELEC_SUP_PC","ALB",2014,2.68323122969651,"47.0.0"
"ELEC_SUP_PC","ALB",2015,2.5063547218136,"47.0.0"
"ELEC_SUP_PC","ALB",2016,2.44804195637688,"47.0.0"
"ELEC_SUP_PC","ALB",2017,2.55756248097985,"47.0.0"
"ELEC_SUP_PC","ALB",2018,2.62416752498332,"47.0.0"
"ELEC_SUP_PC","ALB",2019,2.62894859983154,"47.0.0"
"ELEC_SUP_PC","ALB",2020,2.6334391149719,"47.0.0"
"ELEC_SUP_PC","ALB",2021,2.94367173339743,"47.0.0"
"ELEC_SUP_PC","ALB",2022,2.79219997962943,"47.0.0"
"ELEC_SUP_PC","ALB",2023,2.8310468389614,"47.0.0"
"ELEC_SUP_PC","ALB",2024,,"47.0.0"
"ELEC_SUP_PC","AND",2010,7.23614105518797,"47.0.0"
"ELEC_SUP_PC","AND",2011,7.1660902767957,"47.0.0"
"ELEC_SUP_PC","AND",2012,7.72171174219746,"47.0.0"
"ELEC_SUP_PC","AND",2013,7.72535042689576,"47.0.0"
"ELEC_SUP_PC","AND",2014,7.67186080258215,"47.0.0"
"ELEC_SUP_PC","AND",2015,7.89065314379139,"47.0.0"
"ELEC_SUP_PC","AND",2016,8.0859228882947,"47.0.0"
"ELEC_SUP_PC","AND",2017,7.82845057820316,"47.0.0"
"ELEC_SUP_PC","AND",2018,7.70642079774354,"47.0.0"
"ELEC_SUP_PC","AND",2019,7.5477940214975,"47.0.0"
"ELEC_SUP_PC","AND",2020,6.76557249935384,"47.0.0"
"ELEC_SUP_PC","AND",2021,6.76177836761778,"47.0.0"
"ELEC_SUP_PC","AND",2022,6.97810676870962,"47.0.0"
"ELEC_SUP_PC","AND",2023,6.69061046799248,"47.0.0"
"ELEC_SUP_PC","AND",2024,,"47.0.0"
"ELEC_SUP_PC","ARE",2010,12.9118352556648,"47.0.0"
"ELEC_SUP_PC","ARE",2011,13.2678688278213,"47.0.0"
"ELEC_SUP_PC","ARE",2012,13.5278516357886,"47.0.0"
"ELEC_SUP_PC","ARE",2013,13.4532760918338,"47.0.0"
"ELEC_SUP_PC","ARE",2014,13.5578618781834,"47.0.0"
"ELEC_SUP_PC","ARE",2015,14.1722883262035,"47.0.0"
"ELEC_SUP_PC","ARE",2016,13.1844285707484,"47.0.0"
"ELEC_SUP_PC","ARE",2017,13.2926525127386,"47.0.0"
"ELEC_SUP_PC","ARE",2018,13.2953277407303,"47.0.0"
"ELEC_SUP_PC","ARE",2019,13.5361133530969,"47.0.0"
"ELEC_SUP_PC","ARE",2020,13.2533928050561,"47.0.0"
"ELEC_SUP_PC","ARE",2021,13.9457074886138,"47.0.0"
"ELEC_SUP_PC","ARE",2022,13.8492783598966,"47.0.0"
"ELEC_SUP_PC","ARE",2023,14.4217629991728,"47.0.0"
"ELEC_SUP_PC","ARE",2024,,"47.0.0"
"ELEC_SUP_PC","ARG",2010,3.13802611436438,"47.0.0"
"ELEC_SUP_PC","ARG",2011,3.22769877111936,"47.0.0"
"ELEC_SUP_PC","ARG",2012,3.27735672839351,"47.0.0"
"ELEC_SUP_PC","ARG",2013,3.36314568993263,"47.0.0"
"ELEC_SUP_PC","ARG",2014,3.34807926474461,"47.0.0"
"ELEC_SUP_PC","ARG",2015,3.47726288089899,"47.0.0"
"ELEC_SUP_PC","ARG",2016,3.48002074609354,"47.0.0"
"ELEC_SUP_PC","ARG",2017,3.43158264462418,"47.0.0"
"ELEC_SUP_PC","ARG",2018,3.53054342412102,"47.0.0"
"ELEC_SUP_PC","ARG",2019,3.39182226675218,"47.0.0"
"ELEC_SUP_PC","ARG",2020,3.20804479291839,"47.0.0"
"ELEC_SUP_PC","ARG",2021,3.33931544960184,"47.0.0"
"ELEC_SUP_PC","ARG",2022,3.37989615200032,"47.0.0"
"ELEC_SUP_PC","ARG",2023,3.55831554120664,"47.0.0"
"ELEC_SUP_PC","ARG",2024,,"47.0.0"
"ELEC_SUP_PC","ARM",2010,1.83572050965549,"47.0.0"
"ELEC_SUP_PC","ARM",2011,1.97636825323413,"47.0.0"
"ELEC_SUP_PC","ARM",2012,2.08756597028326,"47.0.0"
"ELEC_SUP_PC","ARM",2013,2.12684164819515,"47.0.0"
"ELEC_SUP_PC","ARM",2014,2.14929260729628,"47.0.0"
"ELEC_SUP_PC","ARM",2015,2.1155513685066,"47.0.0"
"ELEC_SUP_PC","ARM",2016,2.06729288442175,"47.0.0"
"ELEC_SUP_PC","ARM",2017,2.15837490904687,"47.0.0"
"ELEC_SUP_PC","ARM",2018,2.06668980554749,"47.0.0"
"ELEC_SUP_PC","ARM",2019,2.19946404441916,"47.0.0"
"ELEC_SUP_PC","ARM",2020,2.23303032420443,"47.0.0"
"ELEC_SUP_PC","ARM",2021,2.40204417650955,"47.0.0"
"ELEC_SUP_PC","ARM",2022,2.54458785771262,"47.0.0"
"ELEC_SUP_PC","ARM",2023,2.4786493003143,"47.0.0"
"ELEC_SUP_PC","ARM",2024,,"47.0.0"
"ELEC_SUP_PC","ASM",2010,2.78844064604911,"47.0.0"
"ELEC_SUP_PC","ASM",2011,2.70334274524091,"47.0.0"
"ELEC_SUP_PC","ASM",2012,2.7326616381288,"47.0.0"
"ELEC_SUP_PC","ASM",2013,2.76782209384143,"47.0.0"
"ELEC_SUP_PC","ASM",2014,2.78167433509146,"47.0.0"
"ELEC_SUP_PC","ASM",2015,2.91183478951549,"47.0.0"
"ELEC_SUP_PC","ASM",2016,3.08626662838549,"47.0.0"
"ELEC_SUP_PC","ASM",2017,3.22729035009499,"47.0.0"
"ELEC_SUP_PC","ASM",2018,3.2713915298185,"47.0.0"
"ELEC_SUP_PC","ASM",2019,3.44858491505507,"47.0.0"
"ELEC_SUP_PC","ASM",2020,3.51920178453005,"47.0.0"
"ELEC_SUP_PC","ASM",2021,3.63431183341798,"47.0.0"
"ELEC_SUP_PC","ASM",2022,3.62450870878325,"47.0.0"
"ELEC_SUP_PC","ASM",2023,3.73399128806212,"47.0.0"
"ELEC_SUP_PC","ASM",2024,,"47.0.0"
"ELEC_SUP_PC","ATG",2010,3.85021097046413,"47.0.0"
"ELEC_SUP_PC","ATG",2011,3.7992864754668,"47.0.0"
"ELEC_SUP_PC","ATG",2012,3.66720146688059,"47.0.0"
"ELEC_SUP_PC","ATG",2013,3.57694404069767,"47.0.0"
"ELEC_SUP_PC","ATG",2014,3.70641581704501,"47.0.0"
"ELEC_SUP_PC","ATG",2015,3.7691954948607,"47.0.0"
"ELEC_SUP_PC","ATG",2016,3.77907946070313,"47.0.0"
"ELEC_SUP_PC","ATG",2017,3.81350311712429,"47.0.0"
"ELEC_SUP_PC","ATG",2018,3.90427380507226,"47.0.0"
"ELEC_SUP_PC","ATG",2019,3.84615384615385,"47.0.0"
"ELEC_SUP_PC","ATG",2020,3.66374148030399,"47.0.0"
"ELEC_SUP_PC","ATG",2021,3.68060293018874,"47.0.0"
"ELEC_SUP_PC","ATG",2022,3.82378285221887,"47.0.0"
"ELEC_SUP_PC","ATG",2023,3.83642676497064,"47.0.0"
"ELEC_SUP_PC","ATG",2024,,"47.0.0"
"ELEC_SUP_PC","AUS",2010,10.7303087345027,"47.0.0"
"ELEC_SUP_PC","AUS",2011,10.6153197707717,"47.0.0"
"ELEC_SUP_PC","AUS",2012,10.3309271347333,"47.0.0"
"ELEC_SUP_PC","AUS",2013,10.0947785509464,"47.0.0"
"ELEC_SUP_PC","AUS",2014,9.87654436095949,"47.0.0"
"ELEC_SUP_PC","AUS",2015,9.89994906464431,"47.0.0"
"ELEC_SUP_PC","AUS",2016,9.92927938279232,"47.0.0"
"ELEC_SUP_PC","AUS",2017,9.82225602499984,"47.0.0"
"ELEC_SUP_PC","AUS",2018,9.79447223625945,"47.0.0"
"ELEC_SUP_PC","AUS",2019,9.76912286501351,"47.0.0"
"ELEC_SUP_PC","AUS",2020,9.72848847320117,"47.0.0"
"ELEC_SUP_PC","AUS",2021,9.69921095041738,"47.0.0"
"ELEC_SUP_PC","AUS",2022,9.81293710190427,"47.0.0"
"ELEC_SUP_PC","AUS",2023,9.812745802409,"47.0.0"
"ELEC_SUP_PC","AUS",2024,,"47.0.0"
"ELEC_SUP_PC","AUT",2010,7.83290847249498,"47.0.0"
"ELEC_SUP_PC","AUT",2011,7.82805747938527,"47.0.0"
"ELEC_SUP_PC","AUT",2012,7.90952987457542,"47.0.0"
"ELEC_SUP_PC","AUT",2013,7.90541096605916,"47.0.0"
"ELEC_SUP_PC","AUT",2014,7.71869589627387,"47.0.0"
"ELEC_SUP_PC","AUT",2015,7.75331994684429,"47.0.0"
"ELEC_SUP_PC","AUT",2016,7.76684140324093,"47.0.0"
"ELEC_SUP_PC","AUT",2017,7.84528294724563,"47.0.0"
"ELEC_SUP_PC","AUT",2018,7.82568038771044,"47.0.0"
"ELEC_SUP_PC","AUT",2019,7.80694055406246,"47.0.0"
"ELEC_SUP_PC","AUT",2020,7.50307143325519,"47.0.0"
"ELEC_SUP_PC","AUT",2021,7.81901141032113,"47.0.0"
"ELEC_SUP_PC","AUT",2022,7.63551210925662,"47.0.0"
"ELEC_SUP_PC","AUT",2023,7.34840947780219,"47.0.0"
"ELEC_SUP_PC","AUT",2024,,"47.0.0"
"ELEC_SUP_PC","AZE",2010,1.89934218891288,"47.0.0"
"ELEC_SUP_PC","AZE",2011,2.01703732113244,"47.0.0"
"ELEC_SUP_PC","AZE",2012,2.29005818040415,"47.0.0"
"ELEC_SUP_PC","AZE",2013,2.31734556036046,"47.0.0"
"ELEC_SUP_PC","AZE",2014,2.42598538199743,"47.0.0"
"ELEC_SUP_PC","AZE",2015,2.41460701230922,"47.0.0"
"ELEC_SUP_PC","AZE",2016,2.3361066220476,"47.0.0"
"ELEC_SUP_PC","AZE",2017,2.23392462865564,"47.0.0"
"ELEC_SUP_PC","AZE",2018,2.29551751312578,"47.0.0"
"ELEC_SUP_PC","AZE",2019,2.36420148410436,"47.0.0"
"ELEC_SUP_PC","AZE",2020,2.36329189636732,"47.0.0"
"ELEC_SUP_PC","AZE",2021,2.50037838182728,"47.0.0"
"ELEC_SUP_PC","AZE",2022,2.46638661665552,"47.0.0"
"ELEC_SUP_PC","AZE",2023,2.46922745395591,"47.0.0"
"ELEC_SUP_PC","AZE",2024,,"47.0.0"
"ELEC_SUP_PC","BDI",2010,0.024895472100084,"47.0.0"
"ELEC_SUP_PC","BDI",2011,0.0244136177299434,"47.0.0"
"ELEC_SUP_PC","BDI",2012,0.0237612287444738,"47.0.0"
"ELEC_SUP_PC","BDI",2013,0.0251931611391945,"47.0.0"
"ELEC_SUP_PC","BDI",2014,0.0244449310796465,"47.0.0"
"ELEC_SUP_PC","BDI",2015,0.0237156010637624,"47.0.0"
"ELEC_SUP_PC","BDI",2016,0.0253037270236776,"47.0.0"
"ELEC_SUP_PC","BDI",2017,0.0249679275542503,"47.0.0"
"ELEC_SUP_PC","BDI",2018,0.0280729808120885,"47.0.0"
"ELEC_SUP_PC","BDI",2019,0.0289832934813048,"47.0.0"
"ELEC_SUP_PC","BDI",2020,0.0277402711698691,"47.0.0"
"ELEC_SUP_PC","BDI",2021,0.0270178946697003,"47.0.0"
"ELEC_SUP_PC","BDI",2022,0.0293519370063892,"47.0.0"
"ELEC_SUP_PC","BDI",2023,0.0298039731325948,"47.0.0"
"ELEC_SUP_PC","BDI",2024,,"47.0.0"
"ELEC_SUP_PC","BEL",2010,8.2101189160167,"47.0.0"
"ELEC_SUP_PC","BEL",2011,7.97761968852841,"47.0.0"
"ELEC_SUP_PC","BEL",2012,7.93624642336839,"47.0.0"
"ELEC_SUP_PC","BEL",2013,7.90177590590053,"47.0.0"
"ELEC_SUP_PC","BEL",2014,7.66031118848961,"47.0.0"
"ELEC_SUP_PC","BEL",2015,7.70832973033617,"47.0.0"
"ELEC_SUP_PC","BEL",2016,7.68634061729856,"47.0.0"
"ELEC_SUP_PC","BEL",2017,7.70545210375595,"47.0.0"
"ELEC_SUP_PC","BEL",2018,7.7043873683621,"47.0.0"
"ELEC_SUP_PC","BEL",2019,7.56467580768937,"47.0.0"
"ELEC_SUP_PC","BEL",2020,7.31307777302238,"47.0.0"
"ELEC_SUP_PC","BEL",2021,7.56538589579118,"47.0.0"
"ELEC_SUP_PC","BEL",2022,7.1273134269384,"47.0.0"
"ELEC_SUP_PC","BEL",2023,6.885395435611,"47.0.0"
"ELEC_SUP_PC","BEL",2024,,"47.0.0"
"ELEC_SUP_PC","BEN",2010,0.107170371495376,"47.0.0"
"ELEC_SUP_PC","BEN",2011,0.109574134084461,"47.0.0"
"ELEC_SUP_PC","BEN",2012,0.107908926020545,"47.0.0"
"ELEC_SUP_PC","BEN",2013,0.113457730318726,"47.0.0"
"ELEC_SUP_PC","BEN",2014,0.128921077453825,"47.0.0"
"ELEC_SUP_PC","BEN",2015,0.121283320163642,"47.0.0"
"ELEC_SUP_PC","BEN",2016,0.108443078646472,"47.0.0"
"ELEC_SUP_PC","BEN",2017,0.111216317906141,"47.0.0"
"ELEC_SUP_PC","BEN",2018,0.112822163507168,"47.0.0"
"ELEC_SUP_PC","BEN",2019,0.117951669533986,"47.0.0"
"ELEC_SUP_PC","BEN",2020,0.119442219913147,"47.0.0"
"ELEC_SUP_PC","BEN",2021,0.135599079637948,"47.0.0"
"ELEC_SUP_PC","BEN",2022,0.133299528812854,"47.0.0"
"ELEC_SUP_PC","BEN",2023,0.147229536829123,"47.0.0"
"ELEC_SUP_PC","BEN",2024,,"47.0.0"
"ELEC_SUP_PC","BFA",2010,0.0709989269618183,"47.0.0"
"ELEC_SUP_PC","BFA",2011,0.0738639896463238,"47.0.0"
"ELEC_SUP_PC","BFA",2012,0.0831649273040918,"47.0.0"
"ELEC_SUP_PC","BFA",2013,0.0868667686629905,"47.0.0"
"ELEC_SUP_PC","BFA",2014,0.09008823683816,"47.0.0"
"ELEC_SUP_PC","BFA",2015,0.103482910146603,"47.0.0"
"ELEC_SUP_PC","BFA",2016,0.114612800840099,"47.0.0"
"ELEC_SUP_PC","BFA",2017,0.117213194643097,"47.0.0"
"ELEC_SUP_PC","BFA",2018,0.123616811740788,"47.0.0"
"ELEC_SUP_PC","BFA",2019,0.124698883004789,"47.0.0"
"ELEC_SUP_PC","BFA",2020,0.134142259141503,"47.0.0"
"ELEC_SUP_PC","BFA",2021,0.136861411351536,"47.0.0"
"ELEC_SUP_PC","BFA",2022,0.132284640507515,"47.0.0"
"ELEC_SUP_PC","BFA",2023,0.138192953844422,"47.0.0"
"ELEC_SUP_PC","BFA",2024,,"47.0.0"
"ELEC_SUP_PC","BGD",2010,0.252940203189602,"47.0.0"
"ELEC_SUP_PC","BGD",2011,0.271369932977096,"47.0.0"
"ELEC_SUP_PC","BGD",2012,0.295408332777187,"47.0.0"
"ELEC_SUP_PC","BGD",2013,0.321723063891396,"47.0.0"
"ELEC_SUP_PC","BGD",2014,0.349356026995081,"47.0.0"
"ELEC_SUP_PC","BGD",2015,0.372347950218762,"47.0.0"
"ELEC_SUP_PC","BGD",2016,0.428612473855485,"47.0.0"
"ELEC_SUP_PC","BGD",2017,0.456530254707882,"47.0.0"
"ELEC_SUP_PC","BGD",2018,0.486010267307611,"47.0.0"
"ELEC_SUP_PC","BGD",2019,0.527877056185758,"47.0.0"
"ELEC_SUP_PC","BGD",2020,0.525383783273336,"47.0.0"
"ELEC_SUP_PC","BGD",2021,0.580808258417417,"47.0.0"
"ELEC_SUP_PC","BGD",2022,0.596173754499494,"47.0.0"
"ELEC_SUP_PC","BGD",2023,0.6263188034035,"47.0.0"
"ELEC_SUP_PC","BGD",2024,,"47.0.0"
"ELEC_SUP_PC","BGR",2010,4.40881526417329,"47.0.0"
"ELEC_SUP_PC","BGR",2011,4.60499795054895,"47.0.0"
"ELEC_SUP_PC","BGR",2012,4.55705018467916,"47.0.0"
"ELEC_SUP_PC","BGR",2013,4.48132037551964,"47.0.0"
"ELEC_SUP_PC","BGR",2014,4.56264036750311,"47.0.0"
"ELEC_SUP_PC","BGR",2015,4.65662428943045,"47.0.0"
"ELEC_SUP_PC","BGR",2016,4.74729053962478,"47.0.0"
"ELEC_SUP_PC","BGR",2017,4.93547279707435,"47.0.0"
"ELEC_SUP_PC","BGR",2018,4.91005481337757,"47.0.0"
"ELEC_SUP_PC","BGR",2019,4.85430456360712,"47.0.0"
"ELEC_SUP_PC","BGR",2020,4.77299524118026,"47.0.0"
"ELEC_SUP_PC","BGR",2021,4.98785004125937,"47.0.0"
"ELEC_SUP_PC","BGR",2022,4.9394089891038,"47.0.0"
"ELEC_SUP_PC","BGR",2023,4.93137352568931,"47.0.0"
"ELEC_SUP_PC","BGR",2024,,"47.0.0"
"ELEC_SUP_PC","BHR",2010,19.7750823412273,"47.0.0"
"ELEC_SUP_PC","BHR",2011,20.2680305752415,"47.0.0"
"ELEC_SUP_PC","BHR",2012,20.203025068589,"47.0.0"
"ELEC_SUP_PC","BHR",2013,20.5861742296192,"47.0.0"
"ELEC_SUP_PC","BHR",2014,20.6985119374063,"47.0.0"
"ELEC_SUP_PC","BHR",2015,20.7585879604278,"47.0.0"
"ELEC_SUP_PC","BHR",2016,19.8838279691439,"47.0.0"
"ELEC_SUP_PC","BHR",2017,19.6734806797594,"47.0.0"
"ELEC_SUP_PC","BHR",2018,19.863811125074,"47.0.0"
"ELEC_SUP_PC","BHR",2019,22.3226086546811,"47.0.0"
"ELEC_SUP_PC","BHR",2020,22.3101025772768,"47.0.0"
"ELEC_SUP_PC","BHR",2021,22.730955063512,"47.0.0"
"ELEC_SUP_PC","BHR",2022,22.8040919255096,"47.0.0"
"ELEC_SUP_PC","BHR",2023,23.0959350587959,"47.0.0"
"ELEC_SUP_PC","BHR",2024,,"47.0.0"
"ELEC_SUP_PC","BHS",2010,5.27922760001959,"47.0.0"
"ELEC_SUP_PC","BHS",2011,4.53287206540248,"47.0.0"
"ELEC_SUP_PC","BHS",2012,4.47440401204893,"47.0.0"
"ELEC_SUP_PC","BHS",2013,4.79215100553367,"47.0.0"
"ELEC_SUP_PC","BHS",2014,4.86531449288252,"47.0.0"
"ELEC_SUP_PC","BHS",2015,5.06038728830713,"47.0.0"
"ELEC_SUP_PC","BHS",2016,4.89621316565951,"47.0.0"
"ELEC_SUP_PC","BHS",2017,4.69160146996684,"47.0.0"
"ELEC_SUP_PC","BHS",2018,4.71841045842171,"47.0.0"
"ELEC_SUP_PC","BHS",2019,4.57338316336226,"47.0.0"
"ELEC_SUP_PC","BHS",2020,4.31209787224368,"47.0.0"
"ELEC_SUP_PC","BHS",2021,4.87419677929627,"47.0.0"
"ELEC_SUP_PC","BHS",2022,5.5450045027142,"47.0.0"
"ELEC_SUP_PC","BHS",2023,5.63226016422992,"47.0.0"
"ELEC_SUP_PC","BHS",2024,,"47.0.0"
"ELEC_SUP_PC","BIH",2010,3.23470827019062,"47.0.0"
"ELEC_SUP_PC","BIH",2011,3.40424576634014,"47.0.0"
"ELEC_SUP_PC","BIH",2012,3.53967302914106,"47.0.0"
"ELEC_SUP_PC","BIH",2013,3.53323128928601,"47.0.0"
"ELEC_SUP_PC","BIH",2014,3.46047454169611,"47.0.0"
"ELEC_SUP_PC","BIH",2015,3.55516675803977,"47.0.0"
"ELEC_SUP_PC","BIH",2016,3.70054388090077,"47.0.0"
"ELEC_SUP_PC","BIH",2017,3.83004314777515,"47.0.0"
"ELEC_SUP_PC","BIH",2018,3.88810156480661,"47.0.0"
"ELEC_SUP_PC","BIH",2019,3.75366197254668,"47.0.0"
"ELEC_SUP_PC","BIH",2020,3.47644338322499,"47.0.0"
"ELEC_SUP_PC","BIH",2021,3.84633519543087,"47.0.0"
"ELEC_SUP_PC","BIH",2022,3.79274601051797,"47.0.0"
"ELEC_SUP_PC","BIH",2023,3.72173573415743,"47.0.0"
"ELEC_SUP_PC","BIH",2024,,"47.0.0"
"ELEC_SUP_PC","BLR",2010,3.7226765592442,"47.0.0"
"ELEC_SUP_PC","BLR",2011,3.75445950931806,"47.0.0"
"ELEC_SUP_PC","BLR",2012,3.82507759633337,"47.0.0"
"ELEC_SUP_PC","BLR",2013,3.7707408975458,"47.0.0"
"ELEC_SUP_PC","BLR",2014,3.78307871413328,"47.0.0"
"ELEC_SUP_PC","BLR",2015,3.64740500794062,"47.0.0"
"ELEC_SUP_PC","BLR",2016,3.63246315636993,"47.0.0"
"ELEC_SUP_PC","BLR",2017,3.68521207819465,"47.0.0"
"ELEC_SUP_PC","BLR",2018,3.77372183698555,"47.0.0"
"ELEC_SUP_PC","BLR",2019,3.80576633639693,"47.0.0"
"ELEC_SUP_PC","BLR",2020,3.83020152831629,"47.0.0"
"ELEC_SUP_PC","BLR",2021,4.13494938314508,"47.0.0"
"ELEC_SUP_PC","BLR",2022,3.9324291959316,"47.0.0"
"ELEC_SUP_PC","BLR",2023,4.2333084311867,"47.0.0"
"ELEC_SUP_PC","BLR",2024,,"47.0.0"
"ELEC_SUP_PC","BLZ",2010,1.74760036222267,"47.0.0"
"ELEC_SUP_PC","BLZ",2011,1.66901547824918,"47.0.0"
"ELEC_SUP_PC","BLZ",2012,1.73956698284163,"47.0.0"
"ELEC_SUP_PC","BLZ",2013,1.72261049624298,"47.0.0"
"ELEC_SUP_PC","BLZ",2014,1.62830938057967,"47.0.0"
"ELEC_SUP_PC","BLZ",2015,1.69790514210023,"47.0.0"
"ELEC_SUP_PC","BLZ",2016,1.69571924980464,"47.0.0"
"ELEC_SUP_PC","BLZ",2017,1.82346477242887,"47.0.0"
"ELEC_SUP_PC","BLZ",2018,1.79994398068517,"47.0.0"
"ELEC_SUP_PC","BLZ",2019,1.89039704117627,"47.0.0"
"ELEC_SUP_PC","BLZ",2020,1.74447560463855,"47.0.0"
"ELEC_SUP_PC","BLZ",2021,1.83843772290601,"47.0.0"
"ELEC_SUP_PC","BLZ",2022,1.90173588953475,"47.0.0"
"ELEC_SUP_PC","BLZ",2023,2.01140338501506,"47.0.0"
"ELEC_SUP_PC","BLZ",2024,,"47.0.0"
"ELEC_SUP_PC","BMU",2010,10.8654374264417,"47.0.0"
"ELEC_SUP_PC","BMU",2011,10.7322737043604,"47.0.0"
"ELEC_SUP_PC","BMU",2012,10.2441630267417,"47.0.0"
"ELEC_SUP_PC","BMU",2013,9.94117091892912,"47.0.0"
"ELEC_SUP_PC","BMU",2014,9.80654504242157,"47.0.0"
"ELEC_SUP_PC","BMU",2015,10.0056725072482,"47.0.0"
"ELEC_SUP_PC","BMU",2016,9.94499519298964,"47.0.0"
"ELEC_SUP_PC","BMU",2017,9.92481676051464,"47.0.0"
"ELEC_SUP_PC","BMU",2018,9.48285315912331,"47.0.0"
"ELEC_SUP_PC","BMU",2019,9.31255557115448,"47.0.0"
"ELEC_SUP_PC","BMU",2020,8.66391227361685,"47.0.0"
"ELEC_SUP_PC","BMU",2021,8.91442890731345,"47.0.0"
"ELEC_SUP_PC","BMU",2022,8.88075491513383,"47.0.0"
"ELEC_SUP_PC","BMU",2023,8.73931187981082,"47.0.0"
"ELEC_SUP_PC","BMU",2024,,"47.0.0"
"ELEC_SUP_PC","BOL",2010,0.643073869526126,"47.0.0"
"ELEC_SUP_PC","BOL",2011,0.674176042757661,"47.0.0"
"ELEC_SUP_PC","BOL",2012,0.691910758727314,"47.0.0"
"ELEC_SUP_PC","BOL",2013,0.716117262750819,"47.0.0"
"ELEC_SUP_PC","BOL",2014,0.746896824817437,"47.0.0"
"ELEC_SUP_PC","BOL",2015,0.799476699557546,"47.0.0"
"ELEC_SUP_PC","BOL",2016,0.799730233040728,"47.0.0"
"ELEC_SUP_PC","BOL",2017,0.804456610011453,"47.0.0"
"ELEC_SUP_PC","BOL",2018,0.834887796427782,"47.0.0"
"ELEC_SUP_PC","BOL",2019,0.846190161134247,"47.0.0"
"ELEC_SUP_PC","BOL",2020,0.80621791984106,"47.0.0"
"ELEC_SUP_PC","BOL",2021,0.867755349591535,"47.0.0"
"ELEC_SUP_PC","BOL",2022,0.893553067220969,"47.0.0"
"ELEC_SUP_PC","BOL",2023,0.942220041409132,"47.0.0"
"ELEC_SUP_PC","BOL",2024,,"47.0.0"
"ELEC_SUP_PC","BRA",2010,2.81237261194234,"47.0.0"
"ELEC_SUP_PC","BRA",2011,2.88076793550078,"47.0.0"
"ELEC_SUP_PC","BRA",2012,2.97966064557218,"47.0.0"
"ELEC_SUP_PC","BRA",2013,3.04066491420304,"47.0.0"
"ELEC_SUP_PC","BRA",2014,3.07683539116828,"47.0.0"
"ELEC_SUP_PC","BRA",2015,3.01085607152384,"47.0.0"
"ELEC_SUP_PC","BRA",2016,3.01237418235266,"47.0.0"
"ELEC_SUP_PC","BRA",2017,3.0185911135985,"47.0.0"
"ELEC_SUP_PC","BRA",2018,3.04964995871737,"47.0.0"
