STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,KOR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.18146534,A,Triennial,"Korea, Rep.",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,LAO,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,58.31067889,A,Triennial,Lao PDR,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,LBN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.99660444,A,Triennial,Lebanon,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,LBR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,35.38055253,A,Triennial,Liberia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,LKA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,90.73426597,A,Triennial,Sri Lanka,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,LTU,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,90.85310342,A,Triennial,Lithuania,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,LVA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.44151364,A,Triennial,Latvia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MAR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,95.16163922,A,Triennial,Morocco,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MDA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.14381025,A,Triennial,Moldova,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MKD,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.51409996,A,Triennial,North Macedonia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MLI,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,73.37263436,A,Triennial,Mali,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MLT,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.87097092,A,Triennial,Malta,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MMR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,90.28835191,A,Triennial,Myanmar,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MNG,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.60922427,A,Triennial,Mongolia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MOZ,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,66.46996048,A,Triennial,Mozambique,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MUS,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.21582307,A,Triennial,Mauritius,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MWI,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,85.69970799,A,Triennial,Malawi,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,MYS,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.94905021,A,Triennial,Malaysia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,NAM,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.59131566,A,Triennial,Namibia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,NIC,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,91.71370331,A,Triennial,Nicaragua,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,NLD,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,94.84712378,A,Triennial,Netherlands,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,NOR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,100.0,A,Triennial,Norway,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,NPL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,87.08703746,A,Triennial,Nepal,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,PAK,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,89.32820337,A,Triennial,Pakistan,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,PAN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.58729264,A,Triennial,Panama,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,PER,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.957347,A,Triennial,Peru,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,POL,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.97522027,A,Triennial,Poland,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,PRT,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,95.41896508,A,Triennial,Portugal,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,PRY,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.36227847,A,Triennial,Paraguay,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,PSE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,95.53324254,A,Triennial,West Bank and Gaza,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,ROU,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.86663194,A,Triennial,Romania,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,RUS,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.0982737,A,Triennial,Russian Federation,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SAU,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.85307788,A,Triennial,Saudi Arabia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SEN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,83.76047231,A,Triennial,Senegal,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SGP,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,95.90306981,A,Triennial,Singapore,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SLE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,68.01495345,A,Triennial,Sierra Leone,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SLV,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.50670524,A,Triennial,El Salvador,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SRB,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.8440843,A,Triennial,Serbia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SSD,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,16.05049651,A,Triennial,South Sudan,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SVK,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.3142884,A,Triennial,Slovak Republic,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SVN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,93.66770362,A,Triennial,Slovenia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,SWE,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,100.0,A,Triennial,Sweden,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,TGO,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,48.96083323,A,Triennial,Togo,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,THA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.58708793,A,Triennial,Thailand,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,TJK,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,91.53623218,A,Triennial,Tajikistan,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,TUN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.88212321,A,Triennial,Tunisia,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,TUR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,96.43848091,A,Triennial,Turkiye,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,TWN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.0399191,A,Triennial,"Taiwan, China",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,TZA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,59.39547696,A,Triennial,Tanzania,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,UGA,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,75.48684641,A,Triennial,Uganda,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,UKR,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,98.88692447,A,Triennial,Ukraine,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,URY,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,100.0,A,Triennial,Uruguay,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,UZB,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,92.10396129,A,Triennial,Uzbekistan,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,VEN,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,99.01253181,A,Triennial,"Venezuela, RB",ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,VNM,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,97.70181955,A,Triennial,Viet Nam,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,XKX,ID_OWN,_T,_T,_T,PT_RESP_SUB,INCOME_GE_Q3,_T,_T,2021,W_AVG,NUMBER,0,WB_ID4D,602,0,PU,94.69987804,A,Triennial,Kosovo,ID ownership,Total,All age ranges or no breakdown by age,Total,Percentage of respondents in the same subgroup,Income Level: Richest 60%,Total,Total,Weighted Average,Number (real number),Zero,Identification for Development (ID4D) Global Dataset,CCYY,Units,Normal value,Public
